date,temperature,RH,pressure,ws,wd,SRAD,RAIN.F,SNOW.F,cloud.cover,cloud.altitude,vis,lon,lat
2022-03-11 15:00,18.9,64,1007.9,3.1,250,302.8,NA,NA,9,11,1951,126.8916,35.1729
2022-03-11 16:00,18.8,66,1007.9,3.8,230,252.8,NA,NA,8,14,1961,126.8916,35.1729
2022-03-11 17:00,17.8,71,1008,1.6,230,116.7,NA,NA,5,10,1994,126.8916,35.1729
2022-03-11 18:00,16.9,76,1008.3,2,250,22.2,NA,NA,10,10,1957,126.8916,35.1729
2022-03-11 19:00,16.2,81,1008.6,2.8,230,NA,NA,NA,10,10,1639,126.8916,35.1729
2022-03-11 20:00,15.8,85,1009.2,1.7,250,NA,NA,NA,10,23,1410,126.8916,35.1729
2022-03-11 21:00,15.6,87,1009.5,1.2,200,NA,NA,NA,7,8,1362,126.8916,35.1729
2022-03-11 22:00,14.7,92,1009.6,2.2,230,NA,NA,NA,8,9,1201,126.8916,35.1729
2022-03-11 23:00,13.9,97,1009.7,0.9,250,NA,NA,NA,4,15,901,126.8916,35.1729
2022-03-12 0:00,13.9,97,1009.6,0,0,NA,NA,NA,9,12,845,126.8916,35.1729
2022-03-12 1:00,13,98,1009.5,0.9,110,NA,NA,NA,2,6,742,126.8916,35.1729
2022-03-12 2:00,12.9,98,1009.5,0.1,0,NA,NA,NA,9,15,765,126.8916,35.1729
2022-03-12 3:00,12.7,98,1009,0.1,0,NA,NA,NA,7,11,979,126.8916,35.1729
2022-03-12 4:00,12.2,99,1009.1,0.1,0,NA,NA,NA,8,11,621,126.8916,35.1729
2022-03-12 5:00,12.7,98,1009,0.1,0,NA,NA,NA,9,15,676,126.8916,35.1729
2022-03-12 6:00,13,98,1008.9,0.1,0,16.7,NA,NA,8,15,628,126.8916,35.1729
2022-03-12 7:00,13.6,97,1009.4,0,0,38.9,NA,NA,9,10,665,126.8916,35.1729
2022-03-12 8:00,14.4,96,1010,0.1,0,69.4,NA,NA,9,10,714,126.8916,35.1729
2022-03-12 9:00,14.4,93,1009.8,0.2,0,83.3,NA,NA,9,10,722,126.8916,35.1729
2022-03-12 10:00,17.1,82,1009.3,0.6,270,277.8,NA,NA,9,10,525,126.8916,35.1729
2022-03-12 11:00,21.5,61,1008.5,3.2,230,727.8,NA,NA,6,10,1529,126.8916,35.1729
2022-03-12 12:00,22.5,50,1007.5,5.9,250,686.1,NA,NA,7,10,1980,126.8916,35.1729
2022-03-12 13:00,21.9,49,1007,5.3,250,672.2,NA,NA,7,17,2000,126.8916,35.1729
2022-03-12 14:00,22.2,46,1007,6.3,250,694.4,NA,NA,6,10,1897,126.8916,35.1729
2022-03-12 15:00,21.9,46,1006.8,6.2,250,458.3,NA,NA,9,10,2000,126.8916,35.1729
2022-03-12 16:00,21.3,43,1006.7,6.9,230,413.9,NA,NA,6,10,2000,126.8916,35.1729
2022-03-12 17:00,19.7,51,1006.5,4.1,250,116.7,NA,NA,6,10,2000,126.8916,35.1729
2022-03-12 18:00,18.1,70,1006.6,3.6,230,22.2,NA,NA,7,18,2000,126.8916,35.1729
2022-03-12 19:00,17,81,1006.3,3.2,230,NA,NA,NA,5,18,2000,126.8916,35.1729
2022-03-12 20:00,17,75,1006.4,1.7,230,NA,NA,NA,5,NA,2000,126.8916,35.1729
2022-03-12 21:00,16.8,74,1006.5,2.2,200,NA,NA,NA,8,71,2000,126.8916,35.1729
2022-03-12 22:00,16.7,79,1006,3.5,180,NA,NA,NA,9,10,2000,126.8916,35.1729
2022-03-12 23:00,16.5,82,1005.4,2.9,200,NA,NA,NA,8,11,2000,126.8916,35.1729
2022-03-13 0:00,16.3,85,1005,1.8,200,NA,NA,NA,7,11,2000,126.8916,35.1729
2022-03-13 1:00,16.7,85,1005.1,1.7,200,NA,NA,NA,10,9,2000,126.8916,35.1729
2022-03-13 2:00,16.6,85,1005.1,0.9,230,NA,NA,NA,9,11,2000,126.8916,35.1729
2022-03-13 3:00,17,83,1004.1,2.9,230,NA,NA,NA,10,12,2000,126.8916,35.1729
2022-03-13 4:00,17.3,84,1004,2.5,250,NA,NA,NA,10,11,2000,126.8916,35.1729
2022-03-13 5:00,16.9,82,1003.8,5.4,230,NA,0,NA,10,6,1940,126.8916,35.1729
2022-03-13 6:00,16.6,86,1003.4,1.7,200,13.9,NA,NA,10,11,1998,126.8916,35.1729
2022-03-13 7:00,16.1,93,1003.7,1.9,200,22.2,NA,NA,10,8,1826,126.8916,35.1729
2022-03-13 8:00,14.4,99,1003.7,1.6,200,27.8,9,NA,10,5,162,126.8916,35.1729
2022-03-13 9:00,14.6,99,1003.8,3.6,230,27.8,NA,NA,10,3,578,126.8916,35.1729
2022-03-13 10:00,14.7,99,1003.3,2.9,230,44.4,NA,NA,10,2,864,126.8916,35.1729
2022-03-13 11:00,15.1,99,1002.7,2.7,250,66.7,5.5,NA,10,8,688,126.8916,35.1729
2022-03-13 12:00,15.5,99,1002.8,4,250,97.2,NA,NA,9,9,1860,126.8916,35.1729
2022-03-13 13:00,15.6,99,1001.9,2.6,230,100,NA,NA,10,3,826,126.8916,35.1729
2022-03-13 14:00,15.4,99,1001.4,0.9,250,66.7,1.8,NA,10,3,200,126.8916,35.1729
2022-03-13 15:00,15.1,99,1001.8,2.9,250,41.7,NA,NA,10,4,661,126.8916,35.1729
2022-03-13 16:00,15,99,1002,2,230,47.2,NA,NA,10,4,481,126.8916,35.1729
2022-03-13 17:00,14.8,99,1003,2,250,30.6,0.1,NA,9,6,760,126.8916,35.1729
2022-03-13 18:00,14.4,99,1003.7,1.9,230,19.4,NA,NA,9,NA,373,126.8916,35.1729
2022-03-13 19:00,14.3,99,1003.9,0.4,0,NA,NA,NA,8,1,695,126.8916,35.1729
2022-03-13 20:00,14.3,99,1004.3,0,0,NA,NA,NA,8,10,439,126.8916,35.1729
2022-03-13 21:00,14.1,99,1004.4,0.2,0,NA,NA,NA,8,2,280,126.8916,35.1729
2022-03-13 22:00,13.9,99,1004.7,1.7,270,NA,NA,NA,9,NA,230,126.8916,35.1729
2022-03-13 23:00,13.7,99,1004.9,0.7,230,NA,NA,NA,9,NA,166,126.8916,35.1729
2022-03-14 0:00,13.6,99,1005.3,1,250,NA,NA,NA,10,NA,207,126.8916,35.1729
2022-03-14 1:00,13.5,99,1004.9,0.1,0,NA,NA,NA,10,1,490,126.8916,35.1729
2022-03-14 2:00,13.3,99,1004.3,0.5,270,NA,NA,NA,9,10,403,126.8916,35.1729
2022-03-14 3:00,13.4,99,1004.3,0.9,270,NA,NA,NA,9,10,606,126.8916,35.1729
2022-03-14 4:00,13.4,99,1004.2,0.1,0,NA,NA,NA,9,8,617,126.8916,35.1729
2022-03-14 5:00,13.3,99,1004.5,0,0,NA,NA,NA,8,3,468,126.8916,35.1729
2022-03-14 6:00,13.3,99,1004.9,0.5,250,16.7,NA,NA,9,5,452,126.8916,35.1729
2022-03-14 7:00,13.5,99,1004.8,1.3,250,36.1,NA,NA,9,6,577,126.8916,35.1729
2022-03-14 8:00,14,99,1004.7,4.2,200,88.9,NA,NA,9,6,1922,126.8916,35.1729
2022-03-14 9:00,14.2,99,1005.2,2.2,180,113.9,NA,NA,9,6,1880,126.8916,35.1729
2022-03-14 10:00,15.3,97,1004.5,2.3,200,255.6,NA,NA,9,6,2000,126.8916,35.1729
2022-03-14 11:00,15.5,93,1003.9,3.6,180,350,NA,NA,9,6,2000,126.8916,35.1729
2022-03-14 12:00,14.9,97,1003.8,3.4,230,111.1,NA,NA,9,4,2000,126.8916,35.1729
2022-03-14 13:00,14.3,99,1003.1,2.5,230,80.6,NA,NA,10,4,974,126.8916,35.1729
2022-03-14 14:00,13.6,99,1003.1,2.9,230,69.4,0.1,NA,10,3,840,126.8916,35.1729
2022-03-14 15:00,13.6,99,1002.4,2.1,250,47.2,NA,NA,10,3,254,126.8916,35.1729
2022-03-14 16:00,13.1,99,1002.8,1.9,290,41.7,NA,NA,10,3,621,126.8916,35.1729
2022-03-14 17:00,10.3,99,1004.4,1.5,340,22.2,0.9,NA,10,3,897,126.8916,35.1729
2022-03-14 18:00,9.7,99,1004.4,1.6,290,16.7,NA,NA,9,10,982,126.8916,35.1729
2022-03-14 19:00,9.1,99,1004.7,0.4,0,NA,NA,NA,10,64,1109,126.8916,35.1729
2022-03-14 20:00,8.7,98,1005.6,1.5,320,NA,NA,NA,9,10,1698,126.8916,35.1729
2022-03-14 21:00,8,93,1005.8,0.7,360,NA,NA,NA,9,75,1931,126.8916,35.1729
2022-03-14 22:00,7.3,95,1006.1,0.7,360,NA,NA,NA,7,NA,1689,126.8916,35.1729
2022-03-14 23:00,6.4,94,1006.7,1,340,NA,NA,NA,6,NA,796,126.8916,35.1729
2022-03-15 0:00,5.9,93,1007.2,0.9,20,NA,NA,NA,9,6,684,126.8916,35.1729
2022-03-15 1:00,5.4,93,1007.4,1.5,20,NA,NA,NA,9,5,676,126.8916,35.1729
2022-03-15 2:00,4.6,96,1006.9,1.9,70,NA,NA,NA,4,5,637,126.8916,35.1729
2022-03-15 3:00,4.1,97,1006.3,1.5,70,NA,NA,NA,0,NA,665,126.8916,35.1729
2022-03-15 4:00,3.8,97,1006.3,2.2,50,NA,NA,NA,0,NA,793,126.8916,35.1729
2022-03-15 5:00,3.4,97,1007.1,0.2,0,NA,NA,NA,0,NA,718,126.8916,35.1729
2022-03-15 6:00,3.5,98,1007.5,1.4,70,16.7,NA,NA,0,NA,717,126.8916,35.1729
2022-03-15 7:00,4.3,96,1008.2,1.2,50,111.1,NA,NA,0,NA,776,126.8916,35.1729
2022-03-15 8:00,6.3,81,1008.2,1.4,50,333.3,NA,NA,0,NA,984,126.8916,35.1729
2022-03-15 9:00,8.6,66,1007.9,1.5,70,544.4,NA,NA,0,NA,1482,126.8916,35.1729
2022-03-15 10:00,10.7,54,1007.4,1.2,70,713.9,NA,NA,0,NA,1509,126.8916,35.1729
2022-03-15 11:00,13.6,54,1006.2,0.5,90,819.4,NA,NA,0,NA,1516,126.8916,35.1729
2022-03-15 12:00,15.6,48,1005.2,1.5,270,861.1,NA,NA,0,NA,1623,126.8916,35.1729
2022-03-15 13:00,16.9,47,1004.5,1.9,270,775,NA,NA,0,NA,1438,126.8916,35.1729
2022-03-15 14:00,19.4,34,1003.9,0.9,290,738.9,NA,NA,3,NA,1889,126.8916,35.1729
2022-03-15 15:00,19.8,25,1003.9,1,270,597.2,NA,NA,5,NA,1986,126.8916,35.1729
2022-03-15 16:00,18.7,35,1003.4,1.9,230,291.7,NA,NA,0,NA,1987,126.8916,35.1729
2022-03-15 17:00,15.3,57,1004.4,3.3,250,130.6,NA,NA,7,NA,1548,126.8916,35.1729
2022-03-15 18:00,11.9,69,1005.2,2.4,270,27.8,NA,NA,10,54,1220,126.8916,35.1729
2022-03-15 19:00,10.6,73,1005.7,1.5,230,NA,NA,NA,6,52,1229,126.8916,35.1729
2022-03-15 20:00,10.3,76,1005.6,0.4,0,NA,NA,NA,9,NA,1149,126.8916,35.1729
2022-03-15 21:00,10.6,78,1005.3,0.6,160,NA,NA,NA,7,42,1030,126.8916,35.1729
2022-03-15 22:00,9.7,82,1006,0.7,50,NA,NA,NA,3,43,975,126.8916,35.1729
2022-03-15 23:00,9.4,83,1006.1,0.5,50,NA,NA,NA,2,NA,932,126.8916,35.1729
2022-03-16 0:00,8.6,88,1006.3,0.1,0,NA,NA,NA,0,NA,844,126.8916,35.1729
2022-03-16 1:00,8.3,93,1006.1,0,0,NA,NA,NA,0,NA,799,126.8916,35.1729
2022-03-16 2:00,7.5,96,1006,0.3,0,NA,NA,NA,0,NA,710,126.8916,35.1729
2022-03-16 3:00,6.8,98,1006,0.5,290,NA,NA,NA,0,NA,580,126.8916,35.1729
2022-03-16 4:00,6.3,99,1006,0.4,0,NA,NA,NA,0,NA,548,126.8916,35.1729
2022-03-16 5:00,5.9,99,1006.7,0.1,0,NA,NA,NA,2,NA,480,126.8916,35.1729
2022-03-16 6:00,6.1,99,1006.9,0,0,19.4,NA,NA,0,NA,509,126.8916,35.1729
2022-03-16 7:00,6.5,99,1007.5,0.1,0,111.1,NA,NA,0,NA,549,126.8916,35.1729
2022-03-16 8:00,8.4,94,1007.8,0.6,270,311.1,NA,NA,0,NA,595,126.8916,35.1729
2022-03-16 9:00,10.9,80,1008.3,1.2,230,525,NA,NA,0,NA,706,126.8916,35.1729
2022-03-16 10:00,13.7,57,1008.2,0.5,70,702.8,NA,NA,0,NA,1116,126.8916,35.1729
2022-03-16 11:00,17.7,40,1007.6,0.8,250,816.7,NA,NA,0,NA,1705,126.8916,35.1729
2022-03-16 12:00,18,21,1006.8,1.3,230,869.4,NA,NA,0,NA,1951,126.8916,35.1729
2022-03-16 13:00,20.5,16,1006.4,1.6,250,838.9,NA,NA,0,NA,2000,126.8916,35.1729
2022-03-16 14:00,20.7,20,1006.1,0.6,360,736.1,NA,NA,0,NA,1916,126.8916,35.1729
2022-03-16 15:00,21,23,1005.6,0.8,270,588.9,NA,NA,6,NA,1919,126.8916,35.1729
2022-03-16 16:00,19.9,28,1006.1,1.3,270,258.3,NA,NA,6,NA,2000,126.8916,35.1729
2022-03-16 17:00,18.9,22,1006.6,1.3,360,100,NA,NA,8,NA,2000,126.8916,35.1729
2022-03-16 18:00,17.8,25,1007.3,0.6,290,25,NA,NA,10,55,2000,126.8916,35.1729
2022-03-16 19:00,16.1,37,1007.8,0.6,270,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-03-16 20:00,15.1,41,1009.1,0.6,290,NA,NA,NA,6,NA,1905,126.8916,35.1729
2022-03-16 21:00,14,47,1009.1,0.2,0,NA,NA,NA,8,62,1638,126.8916,35.1729
2022-03-16 22:00,12.8,49,1008.9,0.9,250,NA,NA,NA,7,55,1611,126.8916,35.1729
2022-03-16 23:00,12.2,60,1009.3,1.5,270,NA,NA,NA,9,NA,1210,126.8916,35.1729
2022-03-17 0:00,11.4,61,1011,1.3,180,NA,NA,NA,10,36,1109,126.8916,35.1729
2022-03-17 1:00,9.8,82,1010.1,0.1,0,NA,NA,NA,10,8,646,126.8916,35.1729
2022-03-17 2:00,10,88,1009.5,0.7,200,NA,0.3,NA,10,10,840,126.8916,35.1729
2022-03-17 3:00,10.4,87,1008.6,0.8,50,NA,NA,NA,10,10,840,126.8916,35.1729
2022-03-17 4:00,10.2,90,1009,0.3,0,NA,NA,NA,10,15,785,126.8916,35.1729
2022-03-17 5:00,10.7,81,1009,0.8,340,NA,NA,NA,10,12,939,126.8916,35.1729
2022-03-17 6:00,11.8,68,1009.5,2.7,70,16.7,NA,NA,10,15,774,126.8916,35.1729
2022-03-17 7:00,12.8,61,1010.1,1.8,70,30.6,NA,NA,10,8,799,126.8916,35.1729
2022-03-17 8:00,12.2,76,1010.6,0.5,230,47.2,0,NA,10,8,808,126.8916,35.1729
2022-03-17 9:00,12.6,75,1010.7,0,0,50,NA,NA,10,15,737,126.8916,35.1729
2022-03-17 10:00,13.2,77,1010.6,0.6,250,97.2,NA,NA,10,15,653,126.8916,35.1729
2022-03-17 11:00,14.1,63,1010.1,0,0,161.1,NA,NA,10,15,743,126.8916,35.1729
2022-03-17 12:00,14.1,55,1009.5,0.2,0,144.4,NA,NA,10,14,1084,126.8916,35.1729
2022-03-17 13:00,14.6,53,1008.3,1.4,70,130.6,NA,NA,10,16,1207,126.8916,35.1729
2022-03-17 14:00,14.6,52,1007.6,3,70,158.3,0,NA,10,18,1196,126.8916,35.1729
2022-03-17 15:00,14.2,54,1007.9,1.7,70,113.9,NA,NA,10,18,1282,126.8916,35.1729
2022-03-17 16:00,13.7,58,1007.3,1.6,90,83.3,NA,NA,10,18,1211,126.8916,35.1729
2022-03-17 17:00,11.6,83,1007,2.7,70,41.7,0,NA,10,16,961,126.8916,35.1729
2022-03-17 18:00,10.1,98,1006.6,1.9,70,16.7,NA,NA,10,10,566,126.8916,35.1729
2022-03-17 19:00,9.6,99,1006.6,2.4,70,NA,NA,NA,10,8,428,126.8916,35.1729
2022-03-17 20:00,9,99,1006.4,3.4,70,NA,1.8,NA,10,8,388,126.8916,35.1729
2022-03-17 21:00,9,99,1005.9,2.7,70,NA,NA,NA,10,8,537,126.8916,35.1729
2022-03-17 22:00,8.7,99,1005.3,3.6,70,NA,NA,NA,10,8,589,126.8916,35.1729
2022-03-17 23:00,8.4,99,1004.5,3,70,NA,3.5,NA,10,8,604,126.8916,35.1729
2022-03-18 0:00,8.1,99,1003.6,1.9,70,NA,NA,NA,10,8,870,126.8916,35.1729
2022-03-18 1:00,7.8,99,1002.5,2.9,70,NA,NA,NA,10,8,1055,126.8916,35.1729
2022-03-18 2:00,7.9,99,1001.2,3,70,NA,4.2,NA,10,8,2000,126.8916,35.1729
2022-03-18 3:00,7.9,99,1000.1,3.1,50,NA,NA,NA,10,8,2000,126.8916,35.1729
2022-03-18 4:00,7.7,99,1000.4,2.1,50,NA,NA,NA,10,12,2000,126.8916,35.1729
2022-03-18 5:00,7.4,99,999.9,2.7,70,NA,0.4,NA,10,8,2000,126.8916,35.1729
2022-03-18 6:00,7.8,99,1000.1,2.5,70,16.7,NA,NA,9,15,2000,126.8916,35.1729
2022-03-18 7:00,8,98,1000.4,3,70,44.4,NA,NA,10,13,2000,126.8916,35.1729
2022-03-18 8:00,8.7,98,1000.4,2.8,70,80.6,NA,NA,10,14,2000,126.8916,35.1729
2022-03-18 9:00,8.8,95,1001.5,2.9,50,113.9,NA,NA,10,6,1212,126.8916,35.1729
2022-03-18 10:00,8.9,98,1000.7,2.8,70,213.9,NA,NA,10,8,2000,126.8916,35.1729
2022-03-18 11:00,9.4,93,1000.6,1.5,70,222.2,0,NA,10,8,2000,126.8916,35.1729
2022-03-18 12:00,10.4,85,999.6,1.6,70,261.1,NA,NA,10,12,2000,126.8916,35.1729
2022-03-18 13:00,10.4,87,999.4,0.2,0,152.8,NA,NA,10,8,2000,126.8916,35.1729
2022-03-18 14:00,9.9,88,999.4,0.5,70,91.7,0,NA,10,6,1946,126.8916,35.1729
2022-03-18 15:00,9.5,97,999,0.8,70,83.3,NA,NA,10,8,1976,126.8916,35.1729
2022-03-18 16:00,9.2,96,999.5,0.5,320,61.1,NA,NA,10,4,805,126.8916,35.1729
2022-03-18 17:00,8.8,99,999.1,1,90,50,0,NA,10,11,2000,126.8916,35.1729
2022-03-18 18:00,9.3,96,998.8,1.2,90,27.8,NA,NA,0,NA,2000,126.8916,35.1729
2022-03-18 19:00,9.4,99,999.1,2.3,250,NA,NA,NA,9,3,1936,126.8916,35.1729
2022-03-18 20:00,8.6,99,999.6,2.1,230,NA,NA,NA,9,7,1148,126.8916,35.1729
2022-03-18 21:00,8,99,1000.1,2.3,200,NA,NA,NA,10,3,376,126.8916,35.1729
2022-03-18 22:00,7.7,99,999.7,2.7,200,NA,NA,NA,10,2,1078,126.8916,35.1729
2022-03-18 23:00,7.4,98,999.5,2.7,200,NA,NA,NA,8,NA,1561,126.8916,35.1729
2022-03-19 0:00,7.3,98,999.2,2.7,200,NA,NA,NA,10,8,1779,126.8916,35.1729
2022-03-19 1:00,6.5,99,999.7,2.4,230,NA,NA,NA,10,8,411,126.8916,35.1729
2022-03-19 2:00,6.1,99,1000,1.9,230,NA,2.9,NA,10,8,600,126.8916,35.1729
2022-03-19 3:00,6.3,99,999.3,1.9,230,NA,NA,NA,10,8,458,126.8916,35.1729
2022-03-19 4:00,6.4,99,999,2.1,230,NA,NA,NA,10,8,278,126.8916,35.1729
2022-03-19 5:00,6.3,99,998.1,2.7,230,NA,4.1,NA,10,8,463,126.8916,35.1729
2022-03-19 6:00,6.3,99,998.5,2.3,230,16.7,NA,NA,10,8,309,126.8916,35.1729
2022-03-19 7:00,5.7,99,998.9,2,270,19.4,NA,NA,10,4,1132,126.8916,35.1729
2022-03-19 8:00,5.6,99,999,3.1,270,25,2.7,NA,10,3,536,126.8916,35.1729
2022-03-19 9:00,5.2,99,999.8,1.7,270,50,NA,NA,10,2,487,126.8916,35.1729
2022-03-19 10:00,5.5,99,1000.2,2.7,270,116.7,NA,NA,10,10,772,126.8916,35.1729
2022-03-19 11:00,5.5,87,1001.4,2.2,270,261.1,0.3,NA,9,6,1825,126.8916,35.1729
2022-03-19 12:00,4.9,73,1002.1,5,270,194.4,NA,NA,10,9,1633,126.8916,35.1729
2022-03-19 13:00,4.2,81,1002.3,2.2,270,97.2,NA,NA,10,7,1431,126.8916,35.1729
2022-03-19 14:00,4.2,93,1002.5,0.7,290,97.2,0,NA,10,5,1312,126.8916,35.1729
2022-03-19 15:00,4.7,88,1002.7,1.9,320,75,NA,NA,10,5,1432,126.8916,35.1729
2022-03-19 16:00,5.1,80,1003.5,1.1,360,108.3,NA,NA,10,7,928,126.8916,35.1729
2022-03-19 17:00,5.3,78,1003.8,1.1,20,77.8,0,NA,9,8,1196,126.8916,35.1729
2022-03-19 18:00,5.2,78,1003.9,0.8,50,22.2,NA,NA,8,9,1355,126.8916,35.1729
2022-03-19 19:00,5.2,77,1005,0.6,50,NA,NA,NA,10,10,1586,126.8916,35.1729
2022-03-19 20:00,5.2,73,1005.9,0.6,20,NA,NA,NA,10,11,1586,126.8916,35.1729
2022-03-19 21:00,4.8,78,1006.4,1.3,70,NA,NA,NA,9,11,1501,126.8916,35.1729
2022-03-19 22:00,4.9,78,1006.9,0.4,0,NA,NA,NA,1,11,1236,126.8916,35.1729
2022-03-19 23:00,4.4,80,1008,0.1,0,NA,NA,NA,7,NA,1127,126.8916,35.1729
2022-03-20 0:00,4.1,90,1008.7,0,0,NA,NA,NA,10,54,851,126.8916,35.1729
2022-03-20 1:00,3.9,93,1009,1,180,NA,NA,NA,9,54,944,126.8916,35.1729
2022-03-20 2:00,3.6,97,1009.3,0.2,0,NA,NA,NA,5,NA,922,126.8916,35.1729
2022-03-20 3:00,3.6,97,1009.3,0.3,0,NA,NA,NA,8,12,851,126.8916,35.1729
2022-03-20 4:00,3.6,97,1009.4,0,0,NA,NA,NA,9,12,809,126.8916,35.1729
2022-03-20 5:00,3.7,96,1009.6,0,0,NA,NA,NA,8,11,1070,126.8916,35.1729
2022-03-20 6:00,3.8,96,1010.6,0.4,0,16.7,NA,NA,7,14,964,126.8916,35.1729
2022-03-20 7:00,4.2,96,1011.3,0.1,0,52.8,NA,NA,9,10,1007,126.8916,35.1729
2022-03-20 8:00,5.1,91,1012.4,0.3,0,113.9,NA,NA,9,10,1275,126.8916,35.1729
2022-03-20 9:00,5.6,87,1012.5,0.7,360,202.8,NA,NA,9,11,1663,126.8916,35.1729
2022-03-20 10:00,5.8,84,1012.2,0.8,320,166.7,NA,NA,9,8,1826,126.8916,35.1729
2022-03-20 11:00,6.5,79,1011.3,0.5,50,255.6,NA,NA,9,7,1932,126.8916,35.1729
2022-03-20 12:00,7.3,70,1011.1,1.3,360,283.3,NA,NA,9,8,1914,126.8916,35.1729
2022-03-20 13:00,7.5,66,1010.7,1,360,352.8,NA,NA,9,9,1973,126.8916,35.1729
2022-03-20 14:00,7.9,61,1010.8,1.3,320,377.8,NA,NA,10,12,2000,126.8916,35.1729
2022-03-20 15:00,8,59,1010,0.9,340,308.3,NA,NA,10,11,2000,126.8916,35.1729
2022-03-20 16:00,7.5,62,1010.6,0.9,290,191.7,NA,NA,10,10,2000,126.8916,35.1729
2022-03-20 17:00,6.6,69,1011.4,1.2,290,102.8,NA,NA,10,10,1980,126.8916,35.1729
2022-03-20 18:00,5.7,75,1011.9,0.9,320,27.8,NA,NA,10,60,1944,126.8916,35.1729
2022-03-20 19:00,5,76,1012.8,1.3,340,NA,NA,NA,10,61,1784,126.8916,35.1729
2022-03-20 20:00,4.8,76,1013,0.7,50,NA,NA,NA,7,NA,1807,126.8916,35.1729
2022-03-20 21:00,4.6,78,1013.9,0.7,50,NA,NA,NA,10,74,1874,126.8916,35.1729
2022-03-20 22:00,3.5,84,1013.9,1.4,70,NA,NA,NA,10,NA,1645,126.8916,35.1729
2022-03-20 23:00,3,88,1014.7,1.7,50,NA,NA,NA,7,NA,1586,126.8916,35.1729
2022-03-21 0:00,3.1,86,1015.1,1.5,50,NA,NA,NA,10,NA,1529,126.8916,35.1729
2022-03-21 1:00,2.7,88,1015.1,1.9,50,NA,NA,NA,10,NA,1497,126.8916,35.1729
2022-03-21 2:00,2.1,89,1015.3,2.1,70,NA,NA,NA,9,NA,1444,126.8916,35.1729
2022-03-21 3:00,2.1,87,1014.9,2.3,70,NA,NA,NA,8,NA,1699,126.8916,35.1729
2022-03-21 4:00,1.8,79,1015.2,1.8,70,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-03-21 5:00,2.2,73,1015.6,1.6,50,NA,NA,NA,7,NA,2000,126.8916,35.1729
2022-03-21 6:00,1.7,72,1016.1,1.3,50,19.4,NA,NA,3,NA,2000,126.8916,35.1729
2022-03-21 7:00,3.3,65,1016.9,1.1,70,138.9,NA,NA,0,NA,2000,126.8916,35.1729
2022-03-21 8:00,5.3,51,1016,1.1,50,355.6,NA,NA,0,NA,2000,126.8916,35.1729
2022-03-21 9:00,7.6,43,1016.8,0.5,50,558.3,NA,NA,4,NA,2000,126.8916,35.1729
2022-03-21 10:00,9.5,39,1017.1,1,180,716.7,NA,NA,7,NA,2000,126.8916,35.1729
2022-03-21 11:00,10.7,34,1014.8,0.8,250,725,NA,NA,8,NA,2000,126.8916,35.1729
2022-03-21 12:00,13.3,29,1014.1,1.2,270,672.2,NA,NA,9,NA,2000,126.8916,35.1729
2022-03-21 13:00,13,24,1013.3,1,320,483.3,NA,NA,8,NA,2000,126.8916,35.1729
2022-03-21 14:00,12.7,23,1012.8,0.9,340,347.2,NA,NA,9,NA,2000,126.8916,35.1729
2022-03-21 15:00,12.8,27,1012.8,0.8,290,208.3,NA,NA,9,47,2000,126.8916,35.1729
2022-03-21 16:00,11.4,46,1012.7,0.7,360,136.1,NA,NA,9,42,2000,126.8916,35.1729
2022-03-21 17:00,10.6,45,1012.6,0.7,340,72.2,NA,NA,10,35,2000,126.8916,35.1729
2022-03-21 18:00,9.3,53,1012.8,1.8,270,22.2,NA,NA,10,39,2000,126.8916,35.1729
2022-03-21 19:00,8.5,52,1013.3,0.8,250,NA,NA,NA,10,24,2000,126.8916,35.1729
2022-03-21 20:00,8.4,48,1013.1,1.5,70,NA,NA,NA,10,27,2000,126.8916,35.1729
2022-03-21 21:00,7.8,49,1013.2,1,70,NA,NA,NA,10,30,2000,126.8916,35.1729
2022-03-21 22:00,7.8,47,1013.2,1,50,NA,NA,NA,10,37,2000,126.8916,35.1729
2022-03-21 23:00,7.3,46,1012.9,2.3,70,NA,NA,NA,10,NA,2000,126.8916,35.1729
2022-03-22 0:00,7.1,51,1012.9,2,70,NA,NA,NA,NA,41,2000,126.8916,35.1729
2022-03-22 1:00,6.8,51,1013,1,70,NA,NA,NA,10,44,2000,126.8916,35.1729
2022-03-22 2:00,6.1,51,1013,1.8,70,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-03-22 3:00,5.8,46,1012.6,1.4,50,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-03-22 4:00,5.4,41,1013.1,2,50,NA,NA,NA,7,NA,2000,126.8916,35.1729
2022-03-22 5:00,4.6,42,1013.7,2.1,50,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-03-22 6:00,4.1,45,1014.1,1.7,70,22.2,NA,NA,6,NA,2000,126.8916,35.1729
2022-03-22 7:00,5.4,46,1014.3,1.8,70,100,NA,NA,9,NA,2000,126.8916,35.1729
2022-03-22 8:00,7.2,41,1014.8,2.2,50,269.4,NA,NA,8,NA,2000,126.8916,35.1729
2022-03-22 9:00,9,38,1014.4,2.5,70,486.1,NA,NA,6,NA,1930,126.8916,35.1729
